9.68142574094514	7.994582928159365
9.696671990783933	8.208337343240403
9.704726014041341	8.199094223706227
9.71470039487543	8.227569778139411
9.736139282819874	8.188931305666026
9.736219534817135	8.302621233924796
9.734020973582014	8.172196510182662
9.721519096884418	8.378828032037395
9.72588407535709	8.344044229220346
9.702552306979976	8.148788776862498
9.71882622131152	8.17953984163477
9.68697586089038	8.235583123255157
9.697941196152815	8.035791147049352
9.66018237635893	8.249864012273534
9.655389461875675	8.226086345735173
9.66543158583856	8.084577333332627
9.642277343296623	8.096636553394845
9.658039855847333	8.19922902826019
9.661258021369743	8.135147219742475
9.684687295300584	8.251464662108669
