9.752692973187946	8.161745723852464
9.690572201925907	8.161517401504215
9.700498605931513	8.080233724107364
9.699258409742088	8.269927322373018
9.698230551826537	8.280646922651908
9.66572930864647	8.108806262488795
9.675299044167506	8.19695279878405
9.662382238351391	8.26111421004903
9.672026912148969	8.044494856709932
9.654666975293921	8.081043944650341
9.650478318019301	8.246334897171103
9.63659108203452	8.116691292198063
9.700907742284393	8.230573729779271
9.713595710340025	8.131467210204285
9.708343797955921	8.116485344378818
9.675522452252869	8.21426478255502
9.701695813178796	8.20034536168113
9.70250432557305	8.155938017337034
9.716836871969331	8.275410979778265
9.716442883817658	8.141389785886757
