9.998623843601962	8.08365337301467
9.79639922526477	7.789187167717263
9.829333671043447	7.80323622119927
9.911925616898234	7.700525331787561
9.802937222290975	7.7198013735285125
9.81428073879896	7.722520964379893
9.823336074808893	7.792557993840591
9.803772241192275	7.669371871642255
9.865695699767636	7.716250316919429
9.843798992768713	7.665458992782608
9.913956869090208	7.686974066796582
9.913107891530432	7.724672759900118
9.872306927973485	7.772809340981392
9.90364173293389	7.797970903394923
9.80347479581244	7.7746979955563695
9.839658362459165	7.7924213123710535
9.834634586699154	7.926775805434039
9.85889596802041	7.798505669459169
9.987558830384936	7.8107376169583045
9.791464030167527	7.791782796089056
