9.726954155268528	8.315309304663385
9.730363467775787	8.125477930181312
9.716855723509472	8.276314099412668
9.75551710694587	8.295390374405557
9.75354897252275	8.219239892019292
9.761921326762916	8.19470808411528
9.760351049361248	8.351395012127446
9.759215415262005	8.128045541222892
9.744709083161784	8.154611662222333
9.774875121158443	8.231186088752011
9.758819869872642	8.20859295693337
9.747977293365347	8.20538018650982
9.7542756031036	8.249213170272434
9.76626863193496	8.198878659381215
9.749181876703823	8.15479455654955
9.744804411443171	8.251290805779272
9.746456216842551	8.227226898191605
9.707489609510857	8.194819295563049
9.702972980777947	8.096499005057787
9.703708207442052	8.278735118472051
