9.73082128742059	8.227010025509408
9.72929306110884	8.202498234682874
9.714889640079342	8.150534653473551
9.71841716459946	8.257616751578487
9.741499614277298	8.172571356677341
9.748158241355522	8.108463639604787
9.766605927771884	8.259668767189398
9.762046000096692	8.275602507809547
9.753925246197545	8.253835865599868
9.768191758027445	8.221578659999983
9.775061013149971	8.332211231562038
9.77914902213576	8.246907667640977
9.778860512190306	8.395656825246277
9.775510641668202	8.240658432010564
9.746747755564215	8.205652456248659
9.766082658488852	8.306375506259613
9.761222911561804	8.24891440866635
9.750280369401112	8.241343351084218
9.756076113085143	8.354661482994306
9.76110813318554	8.262101521641455
